13132225, 1389.73, 1389.70, 1389.72, 1389.6981627296589
12981087, 1429.79, 1429.79, 1429.79, 1429.7800262467192
12981089, 1429.79, 1429.78, 1429.78, 1429.7800262467192
12981089, 1429.78, 1429.78, 1429.78, 1429.7700262467192
12981185, 1429.78, 1380.68, 1429.77, 1380.6758530183727
13400859, 1543.73, 1543.73, 1543.73, 1543.723595800525
13400865, 1543.73, 1512.30, 1543.72, 1512.3031496062993
12992961, 1432.38, 1432.38, 1432.38, 1432.3718897637796
12992943, 1361.19, 1361.19, 1361.19, 1361.1776640419948
12992895, 1491.01, 1491.01, 1491.01, 1491.000498687664
13132911, 1219.95, 1219.95, 1219.95, 1219.9375065616798
12980297, 1465.06, 1465.06, 1465.06, 1465.0490551181101
12979743, 1465.06, 1465.05, 1465.05, 1465.0490551181101
12979743, 1465.05, 1465.05, 1465.05, 1465.0390551181101
12980271, 1465.05, 1465.04, 1465.04, 1465.0390551181101
12980271, 1465.04, 1465.04, 1465.04, 1465.0290551181101
12980273, 1465.04, 1465.03, 1465.03, 1465.0290551181101
12980273, 1465.03, 1465.03, 1465.03, 1465.0190551181101
12980275, 1465.03, 1461.32, 1465.02, 1461.3188976377953
13102865, 1313.68, 1313.68, 1313.68, 1313.6711023622047
13102863, 1313.68, 1307.74, 1313.67, 1307.742782152231
12980281, 1646.06, 1646.06, 1646.06, 1646.0529921259842
12980279, 1646.06, 1640.91, 1646.05, 1640.9120734908136
14730010, 1704.43, 1704.43, 1704.43, 1704.4191338582677
14729386, 1704.43, 1577.53, 1704.42, 1577.52624671916
12992969, 1356.10, 1356.10, 1356.10, 1356.0923622047244
12993049, 1441.99, 1441.99, 1441.99, 1441.984750656168
13397331, 1552.59, 1552.59, 1552.59, 1552.5818635170604
12981785, 1381.53, 1381.53, 1381.53, 1381.5188713910761
12981055, 1381.53, 1381.53, 1381.52, 1381.528871391076
12981055, 1381.52, 1381.52, 1381.52, 1381.5088713910761
12981099, 1381.53, 1340.22, 1381.51, 1340.2230971128608
13132199, 1424.25, 1424.25, 1424.25, 1424.235406824147
13132185, 1424.25, 1424.25, 1424.24, 1424.245406824147
13132185, 1424.24, 1424.24, 1424.24, 1424.225406824147
13132209, 1424.25, 1424.25, 1424.23, 1424.245406824147
13132209, 1424.23, 1424.23, 1424.23, 1424.215406824147
13132213, 1424.25, 1424.25, 1424.22, 1424.245406824147
13132213, 1424.22, 1424.22, 1424.22, 1424.205406824147
13132255, 1424.25, 1415.98, 1424.21, 1415.9776902887138
14730012, 1696.42, 1696.42, 1696.42, 1696.4138845144357
14729368, 1696.42, 1635.27, 1696.41, 1635.2690288713911
12992937, 1441.80, 1441.80, 1441.80, 1441.7879002624672
12993005, 1290.03, 1290.03, 1290.03, 1290.01624671916
13132667, 1488.58, 1488.58, 1488.58, 1488.5726771653542
13132571, 1488.58, 1463.71, 1488.57, 1463.713910761155
13132363, 1337.70, 1337.70, 1337.70, 1337.6868503937008
12992951, 1432.38, 1432.38, 1432.38, 1432.3718897637796
13401053, 1470.54, 1470.54, 1470.54, 1470.528057742782
12981083, 1473.75, 1473.75, 1473.75, 1473.743280839895
12981073, 1473.75, 1467.39, 1473.74, 1467.3884514435695
13104517, 1060.01, 1060.01, 1060.01, 1059.99656167979
13132645, 1628.94, 1628.94, 1628.94, 1628.9270078740158
13132075, 1628.94, 1509.84, 1628.93, 1509.8425196850394
13132147, 1338.02, 1338.02, 1338.02, 1338.014934383202
13132585, 1338.02, 1329.33, 1338.01, 1329.3307086614172
13095398, 1239.44, 1239.44, 1239.44, 1239.4256955380577
13095388, 1239.44, 1227.30, 1239.43, 1227.2965879265091
12993067, 1441.99, 1441.99, 1441.99, 1441.984750656168
13095232, 1149.57, 1149.57, 1149.57, 1149.5634908136483
12981783, 1370.67, 1370.67, 1370.67, 1370.6592913385828
12979885, 1370.67, 1370.67, 1370.66, 1370.6692913385828
12979885, 1370.66, 1370.66, 1370.66, 1370.6492913385828
12979875, 1370.67, 1369.98, 1370.65, 1369.9803149606298
13123708, 1259.74, 1259.74, 1259.74, 1259.734094488189
14728242, 1475.39, 1475.39, 1475.39, 1475.3837007874015
13095382, 1220.01, 1220.01, 1220.01, 1220.00312335958
13095196, 1220.01, 1212.86, 1220.00, 1212.8608923884515
13096558, 1123.00, 1123.00, 1123.00, 1122.988687664042
13104537, 1049.51, 1049.51, 1049.51, 1049.497874015748
13104289, 1081.50, 1081.50, 1081.50, 1081.4860629921259
13104291, 1081.50, 1081.50, 1081.50, 1081.4860629921259
14729388, 1577.53, 1577.53, 1577.53, 1577.51624671916
14729408, 1577.53, 1552.40, 1577.52, 1552.3950131233596
13095392, 1300.82, 1300.82, 1300.82, 1300.8102099737532
13095186, 1300.82, 1300.66, 1300.81, 1300.6561679790027
12981047, 1480.25, 1480.25, 1480.25, 1480.239343832021
12979863, 1480.25, 1480.25, 1480.24, 1480.249343832021
12979863, 1480.24, 1480.24, 1480.24, 1480.229343832021
12981575, 1480.25, 1445.44, 1480.23, 1445.4396325459318
13395943, 1459.38, 1459.38, 1459.38, 1459.3732020997375
13398957, 1552.59, 1552.59, 1552.59, 1552.5818635170604
13103309, 1432.05, 1432.05, 1432.05, 1432.043805774278
13103243, 1432.05, 1390.19, 1432.04, 1390.1902887139108
14729384, 1513.71, 1513.71, 1513.71, 1513.703910761155
13102989, 1166.17, 1166.17, 1166.17, 1166.1645406824148
13103017, 1166.17, 1135.56, 1166.16, 1135.5643044619421
13104361, 1081.36, 1081.36, 1081.36, 1081.3548293963254
13132901, 1219.95, 1219.95, 1219.95, 1219.9375065616798
12980301, 1430.64, 1430.64, 1430.64, 1430.6330446194227
12979855, 1430.64, 1404.66, 1430.63, 1404.6587926509187
12980259, 1656.86, 1656.86, 1656.86, 1656.8469553805774
12979733, 1656.86, 1632.38, 1656.85, 1632.3818897637796
14728664, 1475.39, 1475.39, 1475.39, 1475.3837007874015
13134329, 1260.01, 1260.01, 1260.01, 1259.99656167979
12981715, 1638.65, 1638.65, 1638.65, 1638.6382939632547
12981067, 1638.65, 1618.77, 1638.64, 1618.7664041994751
12981223, 1287.63, 1287.63, 1287.63, 1287.6212335958005
12981221, 1287.63, 1245.70, 1287.62, 1245.7020997375328
12993063, 1441.99, 1441.99, 1441.99, 1441.984750656168
12992981, 1344.23, 1344.23, 1344.23, 1344.2157217847769
12992973, 1356.10, 1356.10, 1356.10, 1356.0923622047244
12981787, 1392.22, 1392.22, 1392.22, 1392.214409448819
12981057, 1392.22, 1381.53, 1392.21, 1381.528871391076
14732850, 1329.17, 1329.17, 1329.17, 1329.1566666666668
13125062, 1048.79, 1048.79, 1048.79, 1048.776089238845
13398639, 1517.88, 1517.88, 1517.88, 1517.8705774278214
13104323, 1081.36, 1081.36, 1081.36, 1081.3548293963254
12993075, 1356.10, 1356.10, 1356.10, 1356.0923622047244
13133151, 1179.72, 1179.72, 1179.72, 1179.714409448819
13132197, 1424.25, 1424.25, 1424.25, 1424.235406824147
13132199, 1424.25, 1424.24, 1424.24, 1424.235406824147
13132199, 1424.24, 1424.24, 1424.24, 1424.225406824147
13132185, 1424.24, 1424.23, 1424.23, 1424.225406824147
13132185, 1424.23, 1424.23, 1424.23, 1424.215406824147
13132209, 1424.23, 1424.22, 1424.22, 1424.215406824147
13132209, 1424.22, 1424.22, 1424.22, 1424.205406824147
13132213, 1424.22, 1424.21, 1424.21, 1424.205406824147
13132213, 1424.21, 1424.21, 1424.21, 1424.195406824147
13132255, 1424.21, 1415.98, 1424.20, 1415.9776902887138
12992933, 1361.19, 1361.19, 1361.19, 1361.1776640419948
12981045, 1480.25, 1480.25, 1480.25, 1480.239343832021
12981047, 1480.25, 1480.24, 1480.24, 1480.239343832021
12981047, 1480.24, 1480.24, 1480.24, 1480.229343832021
12979863, 1480.24, 1480.23, 1480.23, 1480.229343832021
12979863, 1480.23, 1480.23, 1480.23, 1480.219343832021
12981575, 1480.23, 1445.44, 1480.22, 1445.4396325459318
13124584, 1101.90, 1101.90, 1101.90, 1101.8928871391076
12981285, 1696.59, 1696.59, 1696.59, 1696.5779265091862
12981731, 1696.59, 1694.39, 1696.58, 1694.3897637795276
13402939, 1552.59, 1552.59, 1552.59, 1552.5818635170604
12982759, 1097.90, 1097.90, 1097.90, 1097.8902624671916
12981751, 1630.09, 1630.09, 1630.09, 1630.0753018372702
12981243, 1630.09, 1595.73, 1630.08, 1595.734908136483
12981753, 1696.59, 1696.59, 1696.59, 1696.5779265091862
12981285, 1696.59, 1696.58, 1696.58, 1696.5779265091862
12981285, 1696.58, 1696.58, 1696.58, 1696.5679265091862
12981731, 1696.58, 1694.39, 1696.57, 1694.3897637795276
12992891, 1491.01, 1491.01, 1491.01, 1491.000498687664
12981761, 1212.01, 1212.01, 1212.01, 1211.997874015748
12981407, 1212.01, 1178.15, 1212.00, 1178.1496062992126
12981747, 1650.03, 1650.03, 1650.03, 1650.02280839895
12981601, 1650.03, 1564.60, 1650.02, 1564.5997375328084
12992987, 1344.23, 1344.23, 1344.23, 1344.2157217847769
12992901, 1375.56, 1375.56, 1375.56, 1375.5477427821522
13132187, 1426.57, 1426.57, 1426.57, 1426.5648031496062
13132189, 1426.57, 1424.25, 1426.56, 1424.245406824147
12980261, 1656.86, 1656.86, 1656.86, 1656.8469553805774
12980259, 1656.86, 1656.85, 1656.85, 1656.8469553805774
12980259, 1656.85, 1656.85, 1656.85, 1656.8369553805774
12979733, 1656.85, 1632.38, 1656.84, 1632.3818897637796
13096650, 1069.95, 1069.95, 1069.95, 1069.9375065616798
13134333, 1260.01, 1260.01, 1260.01, 1259.99656167979

Checking for duplicate vertices...passed.

Checking for lines that cross...
The following line segments cross, and should be fixed manually before running GFLOW:
13102805, 13103055
12981633, 12981151
13103055, 13102805
12981151, 12981633
12991623, 12992693
12992693, 12991623


Checking for lines with zero gradient...No zero-gradient lines found.
